[15-Aug-2026 07:53:34 Europe/Kiev] 404 Not Found: [GET] URI -> /test | IP -> 5.248.93.169 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:01:37 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:01:37 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:01:40 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=get_well | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:01:46 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=support | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:04:19 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=support | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:04:26 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:04:26 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:04:26 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:04:26 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:04:45 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=study | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:04:47 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:04:47 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:04:47 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:04:47 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:06:52 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:06:52 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:06:52 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:06:52 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:07:02 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=study | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:07:04 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:07:04 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:07:04 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:07:04 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:07:48 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:07:48 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:07:48 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:07:48 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:07:58 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=support | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:08:08 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:08:08 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:08:08 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:08:08 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:09:01 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:09:01 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:09:01 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:09:01 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:11:02 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:11:02 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:11:02 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:11:02 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:11:08 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:11:08 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:11:08 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:11:08 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:11:49 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:11:49 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:11:49 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:11:49 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:13:19 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:13:19 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:13:19 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:13:19 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:15:13 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:15:13 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:15:13 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:15:13 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:17:14 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:17:14 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:17:14 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:17:14 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:17:22 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=study | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:17:29 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=get_well | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:17:31 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:17:31 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:17:31 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:17:31 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:19:26 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:19:26 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:19:26 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:19:26 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:19:50 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:19:50 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:19:50 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:19:50 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:20:17 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
